osmid,landuse,ZONENUMMER,STGB,NIS_GEM,NIS_GEM_L,VREGIO,VREGIO_L,area_calc
"228487743",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00801647159817256
"228487745",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00873833127132617
"228487747",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0110364308827668
"228487756",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00856255840509757
"228487758",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00831287522678566
"228487760",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0128232767502433
"228487761",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0285755355748096
"228487767",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0478332036799643
"228487770",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00997274071741104
"228487775",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00354121367820352
"228487777",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.006890404443142
"228487780",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0508208229131363
"228490677",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00839296217423677
"228490680",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00614280257850513
"228490681",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00327459686939418
"228490683",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00729041169915249
"228490684",industrial,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0676795249792766
"228490688",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0234419641817817
"228490693",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0520030094072921
"228490699",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0425770758884638
"228500184",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00145471483416855
"228500185",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0057305430591749
"228500186",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00389628769023716
"228500191",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00455689280010387
"228500192",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00667393817927688
"228500199",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00985068631860614
"228500201",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0100104623613358
"228500202",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00629036717817932
"228500220",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0208433238719979
"228500221",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0225678283891492
"228500243",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00212699309381098
"228500250",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00340167209775746
"228500252",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00132600552359223
"228500260",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00300289696580172
"228500271",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.000846652954529971
"228500274",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.004298632989645
"228500278",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00352210992994905
"228500279",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00906722012356296
"228505565",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00299706523174793
"228505571",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00455237678123265
"228505575",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00911519748500735
"228505576",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0110078045388213
"228505578",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00572855476229638
"228505579",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00858685879378719
"228505584",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0224656297950395
"228505598",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00188415556500107
"228505607",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00102887874733284
"228505614",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00242026895255595
"228521108",industrial,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0210482416094448
"228521110",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.000877926394123584
"228521117",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00360432322978228
"228521119",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0115450921780011
"228521125",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.00780986476411391
"228521166",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,4.32832010602578e-06
"228521172",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0334525400862754
"228521175",residential,"2959","1","71022",71022 HASSELT,"8",LIMBURG,0.0166937154762503
