CD_REFNIS,CD_SECTOR,TOTAL,TX_DESCR_SECTOR_NL
"25119","25119D291","41",LA RAMEE
"25119","25119D310","725",GROS TIENNE
"25119","25119D412","196",LA MARACHE
"25119","25119D491","6",CAMUSELLE
"25119","25119E001","657",PLANCENOIT-CENTRE
"25119","25119E022","409",VIEILLE GARDE
"25119","25119E032","382",RUE AUX LOUPS
"25119","25119E099","54",CHAMP DE BATAILLE
"25119","25119E199","75",MAISON DU ROY
"25119",25119ZZZZ,"6",NIET TE LOKALISEREN IN EEN SECTOR
"25120",25120A001,"839",ORP-LE-GRAND
"25120",25120A012,"295",VALLEE
"25120",25120A099,"270",LANOO-HABITATIONS DISPERSEES
"25120",25120A10-,"659",ORP-LE-PETIT-CENTRE
"25120",25120A190,"6",ORP-LE-PETIT-HABITATIONS DISP.
"25120",25120A20-,"448",MARET-CENTRE
"25120",25120B00-,"742",JANDRAIN-CENTRE
"25120",25120B099,"91",JANDRAIN - JANDRENOUILLE - HABITATIONS DISPERSEES
"25120",25120B10-,"368",JANDRENOUILLE-CENTRE
"25120",25120B292,"20",MOULIN
"25120",25120C00-,"1017",JAUCHE-CENTRE
"25120",25120C010,"655",JAUCHE-CENTRE NORD
"25120",25120C082,"86",RENEAU - FOSSE
"25120",25120C099,"61",LA BRUYERE
"25120",25120C293,"13",LA TOMBALE
"25120",25120D00-,"611",FOLX-LES-CAVES-CENTRE
"25120",25120D09-,"150",LES CAVES -LES TAILLIS -FODIER
"25120",25120E00-,"690",ENINES-CENTRE
"25120",25120F00-,"466",MARILLES-CENTRE
"25120",25120F09-,"100",MARILLES-HABITATIONS DISP.
"25120",25120F109,"352",NODRENGE
"25120",25120F19-,"28",SAUSSOY
"25120",25120G00-,"858",NODUWEZ-CENTRE
"25120",25120G01-,"53",LIBERTANGE-CENTRE
"25120",25120G080,"11",LIBERTANGE-HABITATIONS DISP.
"25120",25120G090,"112",NODUWEZ-HABITATIONS DISP.
"25120",25120ZZZZ,"0",NIET TE LOKALISEREN IN EEN SECTOR
"25121",25121A00-,"1447",OTTIGNIES-CENTRE
"25121",25121A02-,"666",CLINIQUE
"25121",25121A070,"358",FRANQUENIES
"25121",25121A10-,"867",DEUX PONTS
"25121",25121A11-,"1009",STIMONT
"25121",25121A120,"410",ETOILE (PARC DE L')
"25121",25121A13-,"167",LE RENIVAUX
"25121",25121A141,"191",BLANC RY (OTTIGNIES)
"25121",25121A189,"70",GARE
"25121",25121A190,"3",LE BOIS DES REVES
"25121",25121A20-,"1841",PETIT RY
"25121",25121A212,"211",PINCHART
"25121",25121A291,"344",PINCHART
"25121",25121A301,"418",BLOCRY
"25121",25121A31-,"848",LA CROIX
"25121",25121A322,"706",BAULOY
"25121",25121A381,"7",MALAISE
"25121",25121A391,"38",BOIS DE LAUZELLE
"25121",25121A402,"757",LOUVAIN-LA-NEUVE-CENTRE
"25121",25121A503,"408",BICREAU-CENTRE
"25121",25121A514,"61",BICREAU - ZONE ACADEMIQUE
"25121",25121A525,"883",ESPINETTE
"25121",25121A536,"313",BARAQUE EXTENSION
"25121",25121A577,"0",PARC SCIENTIFIQUE
"25121",25121A608,"452",BRUYERE-CENTRE
"25121",25121A6AJ,"3374",BRUYERE - HABITATIONS DIPERSEES
"25121",25121A703,"747",HOCAILLE-CENTRE
"25121",25121A713,"783",HOCAILLE-HAUTE
"25121",25121A724,"211",CENTRE SPORTIF
"25121",25121A735,"325",HOCAILLE - CLOS
"25121",25121A806,"1571",LAUZELLE
"25121",25121A912,"259",BRUYERES
"25121",25121B00-,"516",CEROUX-CENTRE
"25121",25121B01-,"180",LE TRY
"25121",25121B0PN,"341",MORIENSART - FERRIERES - CROIX THOMAS
"25121",25121B101,"1764",MOUSTY-CENTRE
"25121",25121B110,"519",FRANQUENIES
"25121",25121B122,"333",MOUSTY - CIMETIERE
"25121",25121B181,"0",BRULOTTE
"25121",25121B191,"886",MOUSTY-HABITATIONS DISPERSEES
"25121",25121B212,"750",CHAPELLE AUX SABOTS
"25121",25121B312,"126",BOIS DE MARIMONT
"25121",25121C001,"1471",LIMELETTE-CENTRE
"25121",25121C02-,"569",PLACE EUROPE
"25121",25121C072,"26",PARC INDUSTRIEL
"25121",25121C091,"6",LIMELETTE-HABITATIONS DISP.
"25121",25121C101,"484",ROFESSART-EGLISE
"25121",25121C112,"561",ROFESSART-CHARNOIS
"25121",25121C19-,"104",ROFESSART-HABITATIONS DISP.
"25121",25121C212,"25",BLANC RY (LIMELETTE)
"25121",25121C291,"182",TAILLE DU CHATEAU
"25121",25121C2AJ,"419",FERME DU PONT
"25121",25121C310,"1097",BUSTON CITE
"25121",25121C323,"418",PIROY-CORBEAU
"25121",25121C392,"41",SABLIERE
"25121","25121D200","141",LA BARAQUE
"25121","25121D272","14",LOUVAIN-LA-NEUVE -PARC INDUST.
"25121","25121D282","2",FERME DE LAUZELLE
"25121","25121D285","10",CHAPELLE ABBE HUYBERECHTS
"25121","25121D291","401",BURNIAS
"25121",25121ZZZZ,"27",NIET TE LOKALISEREN IN EEN SECTOR
"25122",25122A00-,"595",RAMILLIES-CENTRE
"25122",25122A09-,"87",RAMILLIES-HABITATIONS DISP.
"25122",25122A10-,"91",OFFUS-CENTRE
"25122",25122A199,"37",OFFUS - HABITATIONS DISPERSEES
"25122",25122A21-,"30",GARE - CENTRE
"25122",25122B00-,"507",GRAND-ROSIERE-HOTTOMONT-CENTRE
"25122",25122B01-,"65",HOTTOMONT
"25122",25122B082,"13",AUBREME CHAMPS
"25122",25122B091,"172",CHENOIS-CHAMPS
"25122",25122C00-,"779",GEEST-GEROMPONT-CENTRE
"25122",25122C089,"55",L'AMERIQUE
"25122",25122C090,"26",FOND AUX CRAPAUDS
"25122",25122C11-,"100",RAMILLIES STATION-CENTRE
"25122",25122C20-,"468",PETIT-ROSIERE-CENTRE
"25122",25122C290,"122",PETIT-ROSIERE -HAB. DISP.
"25122","25122D001","481",MONT-SAINT-ANDRE-CENTRE
"25122","25122D022","155",PETITE COYARDE
"25122","25122D082","38",GRANDE COYARDE
"25122","25122D091","36",MONT-SAINT-ANDRE-HAB. DISP.
"25122",25122D11-,"114",LALOUX
"25122",25122E00-,"270",BOMAL-CENTRE
"25122",25122E09-,"11",BOMAL-HABITATIONS DISPERSEES
"25122",25122E11-,"57",HEDENGE-CENTRE
"25122",25122E19-,"0",HEDENGE-HABITATIONS DISPERSEES
"25122",25122F00-,"401",AUTRE-EGLISE-CENTRE
"25122",25122F01-,"404",PIROY
"25122",25122F099,"74",RAMILLIES-GARE -HAB. DISP.
"25122",25122F10-,"53",RAMILLES-GARE-CENTRE
"25122",25122F20-,"167",HEDENGE-CENTRE (AUTRE-EGLISE)
"25122",25122F29-,"59",HEDENGE-HABITATIONS DISPERSEES
"25122",25122G00-,"737",HUPPAYE-CENTRE
"25122",25122G01-,"340",MOLEMBAIS-SAINT-PIERRE
"25122",25122G09-,"45",HUPPAYE-HABITATIONS DISPERSEES
"25122",25122ZZZZ,"3",NIET TE LOKALISEREN IN EEN SECTOR
"25123",25123A00-,"2122",REBECQ-ROGNON-CENTRE
"25123",25123A01-,"825",GOBARD-PUHAIN
"25123",25123A082,"0",LES CAYOTEUS
"25123",25123A091,"424",REBECQ-ROGNON-HABIT. DISP.
"25123",25123A11-,"227",LA GENETTE
"25123",25123A19-,"66",LA GENETTE-HABITATIONS DISP.
"25123",25123A29-,"504",PIERREUX-HAUTE FRANCHISE- LES DIX BONNIERS
"25123",25123A39-,"335",BOIS DE REBECQ
"25123",25123B00-,"641",BIERGHES-CENTRE
"25123",25123B01-,"93",BIERGHES-CENTRE EST
"25123",25123B022,"217",DUC D'ARENBERG
"25123",25123B081,"80",BIERGHES -HAB. DISP.-SUD
"25123",25123B091,"364",BIERGHES -HAB. DISP.-NORD
"25123",25123B112,"571",MONT PLAISIR-BOIS DU STRIHOUX
"25123",25123C00-,"1330",QUENAST-CENTRE
"25123",25123C01-,"657",GENDARMERIE
"25123",25123C043,"162",LE CHENOIS
"25123",25123C07-,"281",BUISSOT
"25123",25123C082,"4",CROEN
"25123",25123C091,"0",BOIS DU CHENOIS
"25123",25123C10-,"677",CHAUSSEE DE MONS
"25123",25123C19-,"120",COIN PERDU - BOIS-DE-NEPPE
"25123",25123D02-,"198",WISBECQ
"25123","25123D080","968",CROLY
"25123","25123D093","112",QUENESTINES
"25123",25123ZZZZ,"4",NIET TE LOKALISEREN IN EEN SECTOR
"25124",25124A001,"861",WALHAIN-SAINT-PAUL-CENTRE
"25124",25124A012,"543",ST-PAUL
"25124",25124A090,"286",WALHAIN-SAINT-PAUL-HAB. DISP.
"25124",25124A10-,"320",SART-LEZ-WALHAIN-CENTRE
"25124",25124A19-,"97",SART-LEZ-WALHAIN -HAB. DISP.
"25124",25124A20-,"782",PERBAIS-CENTRE
"25124",25124A29-,"26",PERBAIS-HABITATIONS DISP.
"25124",25124B00-,"405",NIL-ST-VINCENT-ST-MARTIN-CENT.
"25124",25124B010,"693",NIL-SAINT-MARTIN
"25124",25124B02-,"325",NIL-ABBESSE
"25124",25124B082,"0",LE FONDS DES VEAUX
"25124",25124B091,"163",NIL-ST-VINCENT-ST-MARTIN - HABITATIONS DISPERSEES EST
"25124",25124B11-,"197",NIL-PIERREUX
"25124",25124B19-,"544",LES HAYETTES-HAB. DISP. OUEST
"25124",25124C000,"855",TOURINNES-SAINT-LAMBERT-CENTRE
"25124",25124C01-,"171",LIBERSART
"25124",25124C02-,"170",COMMUNE
"25124",25124C082,"39",LES GORLETTES -HAB. DISP.
"25124",25124C091,"162",TOURINNES-SAINT-LAMBERT - HABITATIONS DISPERSEES SUD
"25124",25124C11-,"745",LERINNES-CENTRE
"25124",25124C19-,"63",LERINNES-HABITATIONS DISP.
"25124",25124ZZZZ,"1",NIET TE LOKALISEREN IN EEN SECTOR
"31003",31003A001,"1190",BEERNEM-CENTRUM
"31003",31003A012,"447",ROLLEBAAN - KASTEELDREEF
"31003",31003A09-,"821",BEERNEM-VERSPREIDE BEWONING
"31003",31003A10-,"1964",BLOEMENDALE - TURKIJE
"31003",31003A11-,"1908",DE DUINE - STATIONSWIJK
"31003",31003A18-,"769",BULSKAMPVELD-BLOMMEKE-HULSTLO
"31003",31003A19-,"416",MEERBERG - GEVAARTS
"31003",31003B000,"1589",OEDELEM-CENTRUM
"31003",31003B011,"462",HAVERBILKEN
"31003",31003B02-,"1330",'T MOLENTJE
"31003",31003B03-,"433",VLIEGENDE PAARD
"31003",31003B082,"241",DOORN
"31003",31003B091,"1387",OEDELEM-VERSPREIDE BEWONING
"31003",31003B10-,"500",OOSTVELD-KERN
"31003",31003B19-,"258",KAPPERSHOEK - ZELDONK
"31003",31003B212,"160",MAANDAGSE
"31003",31003B293,"50",BOELARE - BEVERHOUTSVELD
"31003",31003C000,"1265",SINT-JORIS - CENTRUM
"31003",31003C01-,"339",VAART - NOORD
"31003",31003C082,"108",VIJVERS
"31003",31003C091,"208",SINT-JORIS -VERSPR. BEW.-NOORD
"31003",31003ZZZZ,"0",NIET TE LOKALISEREN IN EEN SECTOR
"31004",31004A00-,"2643",BLANKENBERGE-CENTRUM
"31004",31004A01-,"3171",KONINGINLAAN
"31004",31004A02-,"558",STATION
"31004",31004A03-,"1486",DE SWERTLAAN
"31004",31004A04-,"2064",MARKTWIJK
"31004",31004A051,"944",ZEEDIJK - PIER
"31004",31004A082,"0",ZEEDIJK - OOST
"31004",31004A11-,"1144",SPUIKOM
"31004",31004A12-,"651",VISSERSHAVEN
"31004",31004B00-,"1012",UITKERKE-CENTRUM
"31004",31004B01-,"1311",COLOMBUS
"31004",31004B02-,"474",BRUGSE STEENWEG
"31004",31004B03-,"2356",LINDENHOF - HOOGPLAAT
"31004",31004B042,"978",POLDER
"31004",31004B053,"771",MOLENHOEK
"31004",31004B0MA,"56",AMBACHTZONE
"31004",31004B0PA,"446",UITKERKE-VERSPREIDE BEWONING
"31004",31004B114,"410",LINDENHOF - UITBREIDING
"31004",31004X0JQ,"0",STRAND
"31004",31004ZZZZ,"4",NIET TE LOKALISEREN IN EEN SECTOR
"31005",3100514MQ,"0",MBZ
"31005",3100597MQ,"0",VOORHAVEN
"31005",31005A001,"1112",BRUGGE-CENTRUM - BELFORT
"31005",31005A012,"868",SINT-WALBURGA
"31005",31005A023,"1053",SINT-SALVATOR
"31005",31005A101,"1169",CANADABRUG
"31005",31005A11-,"1486",STUBBEKWARTIER
"31005",31005A122,"1988",KRISTUS-KONING
"31005",31005A201,"1951",SINT-PIETERS - WIJNENBERG
"31005",31005A211,"1465",SINT-PIETERS - MOLEN
"31005",31005A22-,"1740",SINT-PIETERS - ZEVENEKE
"31005",31005A232,"583",DUIVENSLAG
"31005",31005A242,"1428",VEEMARKT
"31005",31005A2MA,"4",AZ SINT-JAN
"31005",31005A2PA,"198",BLAUWE TOREN
"31005",31005A301,"1730",SINT-JOZEF
"31005",31005A312,"679",FORT LAPIN
"31005",31005A323,"978",BOMMELBEEK
"31005",31005A334,"1261",NOORWEGSE KAAI
"31005",31005A342,"429",KRUISABELE
"31005",31005A37-,"353",DOKKEN
"31005",31005A391,"63",TEN BERGE
"31005",31005A401,"2036",GEZELLEKWARTIER
"31005",31005A412,"1802",KARTUIZERSWIJK
"31005",31005A423,"614",PUTTERIE
"31005",31005A501,"2224",GENTWEG
"31005",31005A512,"2012",ASTRIDPARK
"31005",31005A60-,"1791",SMEDENPOORT
"31005",31005A61-,"655",BEGIJNHOFBUURT
"31005",31005A671,"206",INDUSTRIEPARK
"31005",31005A701,"2352",SINT-GILLIS
"31005",31005A712,"1312",BLOEDPUT
"31005",31005A723,"1950",SINT-JOZEF KLINIEK
"31005",31005B00-,"547",LISSEWEGE-CENTRUM
"31005",31005B01-,"910",OPPERHOF
"31005",31005B080,"217",LISSEWEGE-VERSPREIDE BEWONING
"31005",31005B092,"51",ZEELAAN
"31005",31005B400,"1865",ZEEBRUGGE - DORP
"31005",31005B410,"1126",ZEEBRUGGE - MIJN
"31005",31005B42-,"556",ZEEBRUGGE - STATION
"31005",31005B479,"1",ZEEBRUGGE POLDER - STROOIEN
"31005",31005B480,"0",KANAAL-WEST ( HEIST )
"31005",31005B50-,"761",ZWANKERDAMME
"31005",31005B571,"5",MIL.DOM.-ZEEBRUGGE-HAVENGEBIED
"31005",31005B70-,"909",ZEEBRUGGE - DE MOLE
"31005",31005B771,"6",BUITENHAVEN
"31005",31005B7MA,"20",BRAAMBEIERHOEK
"31005",31005B7PA,"794",ZEEWEGE
"31005",31005C00-,"658",DUDZELE-CENTRUM
"31005",31005C01-,"621",WATERGANG
"31005",31005C023,"39",STATIESTRAAT
"31005",31005C091,"944",DUDZEDE-VERSPR. BEWONING-ZUID
"31005",31005C0MA,"0",PEAK-SHAVING
"31005",31005C0PA,"9",ACHTERHAVEN
"31005",31005C112,"171",KRUISABELE
"31005",31005D00-,"468",KOOLKERKE-CENTRUM
"31005","31005D011","682",ROMBAUTS - WIJK
"31005",31005D09-,"551",KOOLKERKE-VERSPREIDE BEWONING
"31005","31005D112","1493",KOOLKERKE-ZUID-OOST
"31005","31005E001","2103",SINT-KRUIS - CENTRUM
"31005",31005E01-,"951",'T FORTUINTJE - VELTEM
"31005","31005E021","959",DE MOTE
"31005","31005E030","470",POLDERHOEK
"31005","31005E042","2023",SINT-KRUIS - KRUISPORT
"31005","31005E052","951",FORTUINSTRAAT
"31005","31005E091","199",DEN BROUCK
"31005","31005E100","1475",DE LINDE
"31005","31005E112","1072",MALEHOEK-WEST
"31005","31005E123","2185",MALEHOEK
"31005","31005E194","97",MALEVELD - DOOLHOF
"31005",31005E20-,"1263",VOSSENSTEERT
"31005","31005E301","765",DAMPOORT
"31005","31005E312","1566",BLAUW HUIS
"31005",31005F001,"916",VERRE ASSEBROEK
"31005",31005F011,"486",ENGELENDALELAAN
"31005",31005F022,"1430",MEERSENSTRAAT
"31005",31005F033,"947",'T LEITJE
"31005",31005F082,"37",WEIDEBEEK
"31005",31005F090,"87",ASSEBROEKSE MEERSEN
"31005",31005F101,"1084",ASSUMPTA
"31005",31005F182,"341",DAVERLOO
"31005",31005F20-,"1121",STEENBRUGGE
"31005",31005F210,"1641",ZEVENTOREN
"31005",31005F22-,"1130",TIRE
"31005",31005F301,"2325",SINT-KATARINA - KATELIJNEPOORT
"31005",31005F311,"668",RUBENSLAAN
"31005",31005F322,"724",BRUGSE KERKHOF
"31005",31005F332,"2180",'T PEERDJE
"31005",31005F401,"2956",ZEVEKOTE
"31005",31005F412,"1139",RIJKSSPORTCENTRUM
"31005",31005F510,"376",LUTGARDIS
"31005",31005G001,"1370",SINT-MICHIELS-CENTRUM
"31005",31005G010,"1708",KAAS EN BROOD - DOORNHAAG
"31005",31005G099,"191",STUIVENBERG
"31005",31005G17-,"214",BRUGEOISE
"31005",31005G201,"1034",GODELIEVE - KERK
"31005",31005G212,"2441",STOKVELDEWIJK
"31005",31005G283,"518",BOUDEWIJNPARK
"31005",31005G311,"434",DE GALGE
"31005",31005G322,"223",KAPELLEWEG
"31005",31005G33-,"1217",VOGELZANG
"31005",31005G349,"544",TILLEGEM
"31005",31005G402,"778",XAVERIANEN
"31005",31005G41-,"1253",DRIEHOEK
"31005",31005G423,"531",'T SPEELHOF
"31005",31005G4MJ,"94",ZWANEKERKE
"31005",31005H001,"2321",SINT-ANDRIES - CENTRUM
"31005",31005H011,"718",SCHAAPSKLAUW
"31005",31005H021,"604",PASTORIESTRAAT
"31005",31005H042,"915",MOLENDORP
"31005",31005H052,"1707",KOUDE KEUKEN
"31005",31005H083,"250",OLYMPIAPARK
"31005",31005H0PN,"395",NOORDVELDE
"31005",31005H101,"3766",SINT-BAAFS
"31005",31005H11-,"1324",LANGE VESTING
"31005",31005H122,"1109",SANDERSKWARTIER
"31005",31005H133,"1623",NOORDVELD KASTEEL
"31005",31005H142,"456",MANITOBALAAN
"31005",31005H170,"30",WAGGELWATER
"31005",31005H190,"39",TER LUCHT - TER WIND
"31005",31005H201,"1585",LEOPOLDWIJK
"31005",31005H210,"2150",ZEVENBERGEN
"31005",31005H382,"48",ABDIJ ZEVENKERKE
"31005",31005H391,"245",SINT-ANNA IN DE WOESTIJN
"31005",31005H490,"34",SPEIEN
"31005",31005X0JQ,"0",STRAND
"31005",31005ZZZZ,"35",NIET TE LOKALISEREN IN EEN SECTOR
"31006",31006A00-,"251",DAMME-KERN
"31006",31006A082,"138",STAMPERSHOEK
"31006",31006A099,"239",DAMME-VERSPREIDE BEWONING
"31006",31006A183,"36",PLATHEULE
"31006",31006B40-,"331",VIVENKAPELLE-KERN
"31006",31006B495,"99",VIVENKAPELLE-VERSPR. BEWONING
"31006",31006C00-,"98",OOSTKERKE-DORP
"31006",31006C012,"94",EIENBROEK
"31006",31006C099,"382",OOSTKERKE-VERSPREIDE BEWONING
"31006",31006C10-,"45",HOEKE
"31006",31006D00-,"138",LAPSCHEURE-KERN
"31006","31006D099","203",LAPSCHEURE-VERSPREIDE BEWONING
"31006",31006E00-,"1747",MOERKERKE-CENTRUM
"31006",31006E0PN,"710",MOERKERKE-RAND
"31006",31006E10-,"927",DE HOORN
"31006",31006E19-,"200",KANAAL-NOORD-VERSPR. BEWONING
"31006",31006F00-,"1449",SIJSELE-CENTRUM
"31006",31006F01-,"270",GENTSESTEENWEG
"31006",31006F02-,"929",ZWAAN
"31006",31006F03-,"1812",SIJSELEVELD
"31006",31006F082,"516",SIJSELE-VERSPR. BEWONING-ZUID
"31006",31006F091,"358",SIJSELE-VERSPR. BEWONING-NOORD
"31006",31006ZZZZ,"1",NIET TE LOKALISEREN IN EEN SECTOR
