,CD_REFNIS,CD_SECTOR,TOTAL,TX_DESCR_SECTOR_NL,ZONENUMMER
8292,42025,42025ZZZZ,15,NIET TE LOKALISEREN IN EEN SECTOR,
8293,42026,42026A00-,1677,WICHELEN-CENTRUM,2347.0
8294,42026,42026A010,986,OUD DORP,2347.0
8295,42026,42026A07-,73,WICHELEN - INDUSTRIEZONE,2347.0
8296,42026,42026A080,56,MEIRBOS,2347.0
8297,42026,42026A09-,0,PAARDENWEIDE,2283.0
8298,42026,42026A19-,1613,WICHELEN-VERSPR. BEWONING-ZUID,2347.0
8299,42026,42026B00-,1964,SERSKAMP - KERN,2348.0
8300,42026,42026B01-,363,VIERWEGE,2348.0
8301,42026,42026B09-,882,SERSKAMP - VERSPREIDE BEWONING,2348.0
8302,42026,42026B19-,357,BOEYGEM-BILLEGEM,2348.0
8303,42026,42026C001,693,SCHELLEBELLE-CENTRUM,2349.0
8304,42026,42026C012,1195,BELLEKOUTER,2349.0
8305,42026,42026C023,533,PIJPOELSTRAAT,2349.0
8306,42026,42026C081,268,ERTBURG,2349.0
8307,42026,42026C082,105,BRUGSKEN,2349.0
8308,42026,42026C090,49,AARD,2349.0
8309,42026,42026C100,488,BRUINBEKE,2349.0
8310,42026,42026C190,385,HOEK,2349.0
8311,42026,42026ZZZZ,3,NIET TE LOKALISEREN IN EEN SECTOR,
8312,42028,42028A001,1457,ZELE-CENTRUM,2350.0
8313,42028,42028A01-,1225,DENDERMONDEBAAN,2351.0
8314,42028,42028A021,2099,KOUTER-ZUID,2352.0
8315,42028,42028A031,1495,KOUTER-NOORD,2350.0
8316,42028,42028A041,1844,KLEINE KOUTER,2352.0
8317,42028,42028A051,544,LOKERENBAAN,2353.0
8318,42028,42028A072,99,ZELE STATION INDUSTRIE,2353.0
8319,42028,42028A090,273,TUIMELAAR,2355.0
8320,42028,42028A0AA,1528,SCHRIJVERSWIJK,2352.0
8321,42028,42028A0PA,1946,AVERMAAT - VELDEKEN - HALFWEG,2354.0
8322,42028,42028A10-,693,DURMEN,2353.0
8323,42028,42028A11-,762,HANSEVELDE,2356.0
8324,42028,42028A1PN,7,E17,2355.0
8325,42028,42028A1PP,950,LANGEVELDE,2353.0
8326,42028,42028A202,811,HEIKANT-KERN,2357.0
8327,42028,42028A212,664,VLASGAARD,2355.0
8328,42028,42028A222,870,GENTSESTEENWEG,2358.0
8329,42028,42028A2PN,876,BOS - BOOKHAMERS,2357.0
8330,42028,42028A302,917,VRIJHEIDSBOOM,2350.0
8331,42028,42028A312,953,TUINWIJK,2350.0
8332,42028,42028A412,960,B-V. ACKERWIJK,2352.0
8333,42028,42028A432,350,SOCIALE VERKAVELING,2351.0
8334,42028,42028ZZZZ,10,NIET TE LOKALISEREN IN EEN SECTOR,
8335,43002,43002A001,1911,ASSENEDE-CENTRUM,2359.0
8336,43002,43002A01-,753,SASDIJKSTRAAT - STAAKSTRAAT,2359.0
8337,43002,43002A020,1055,TRIESTSTRAAAT - ZELZATESTRAAT KLOOSTERSTRAAT,2359.0
8338,43002,43002A032,1122,WATERTOREN,2359.0
8339,43002,43002A080,740,ZAND,2359.0
8340,43002,43002A09-,556,ASSENEDE - POLDER,2359.0
8341,43002,43002B000,1732,OOSTEEKLO-CENTRUM,2360.0
8342,43002,43002B090,1013,OOSTEEKLO-VERSPREIDE BEWONING,2360.0
8343,43002,43002C000,1762,BASSEVELDE-CENTRUM,2361.0
8344,43002,43002C090,1075,VENT - HASSELTSTRAAT,2361.0
8345,43002,43002C11-,70,KERZELAAR,2361.0
8346,43002,43002C20-,319,LANDSDIJK-KERN,2361.0
8347,43002,43002C29-,106,VOGELZANG,2361.0
8348,43002,43002D00-,1338,BOEKHOUTE-CENTRUM,2362.0
8349,43002,43002D082,290,BOEKHOUTE - POLDER,2362.0
8350,43002,43002D091,501,BOEKHOUTE-VERSPREIDE BEWONING,2362.0
8351,43002,43002D11-,23,SCHARE,2362.0
8352,43002,43002ZZZZ,3,NIET TE LOKALISEREN IN EEN SECTOR,
8353,43005,43005A00-,1100,EEKLO-CENTRUM,2363.0
8354,43005,43005A01-,2253,KERKSTRAAT - ROZE,2363.0
8355,43005,43005A022,1914,LEKESTRAAT - SCHAPERIJ,2364.0
8356,43005,43005A03-,3512,ZUIDMOERSTRAAT-GENTSESTEENWEG,2365.0
8357,43005,43005A041,1831,MOEIE,2366.0
8358,43005,43005A050,2549,MOLENSTRAAT,2367.0
8359,43005,43005A072,212,NIJVERHEIDSKAAI,2366.0
8360,43005,43005A081,666,EEKLO-VERSPR. BEWONING - NOORD,2368.0
8361,43005,43005A091,406,OOSTVELD - MAGERMANSDREEF,2369.0
8362,43005,43005A101,769,BALGERHOEK,2370.0
8363,43005,43005A172,28,KUNSTDAL,2371.0
8364,43005,43005A18-,40,STEENTJES,2370.0
8365,43005,43005A19-,33,BOTERHOEK,2368.0
8366,43005,43005A282,54,ALTONA,2372.0
8367,43005,43005A292,213,HOEVE - LEEN,2372.0
8368,43005,43005A303,2236,GALGENAKKER,2373.0
8369,43005,43005A31-,429,WARME LANDEN,2374.0
8370,43005,43005A32-,250,ST-JANSDREEF,2374.0
8371,43005,43005A374,25,NIEUWENDORP - INDUSTRIEBAAN,2375.0
8372,43005,43005A401,2466,GEMEENTEHUIS - KERKESTEE,2364.0
8373,43005,43005A412,559,ZANDVLEUGE,2376.0
8374,43005,43005ZZZZ,4,NIET TE LOKALISEREN IN EEN SECTOR,
8375,43007,43007A001,1315,KAPRIJKE-CENTRUM,2377.0
8376,43007,43007A012,244,OUDE MOLEN,2377.0
8377,43007,43007A09-,779,KAPRIJKE-VERSPREIDE BEWONING,2377.0
8378,43007,43007A10-,421,BENTILLE,2377.0
8379,43007,43007B00-,1374,LEMBEKE-KERN,2378.0
8380,43007,43007B022,959,WARANDE,2378.0
8381,43007,43007B091,1174,LEMBEKE - VERSPREIDE BEWONING,2378.0
8382,43007,43007B113,241,SCHEUTBOS,2378.0
8383,43007,43007ZZZZ,1,NIET TE LOKALISEREN IN EEN SECTOR,
8384,43010,4301010PQ,0,ZOETENDALE,2391.0
8385,43010,43010A001,1996,MALDEGEM - CENTRUM,2379.0
8386,43010,43010A01-,753,HET RAD,2380.0
8387,43010,43010A021,1585,KATTENHOEK - SPEIESTRAAT,2381.0
8388,43010,43010A03-,933,ROKALSEIDE,2382.0
8389,43010,43010A053,1413,ST-ANNAPARK - MOLENTJE,2379.0
8390,43010,43010A073,50,EELVELDE,2380.0
8391,43010,43010A08-,599,VELDHOEK - VOSSENHOL - KLEIN BURKEL,2383.0
8392,43010,43010A091,558,BROEKHUIZE - WARMESTRAAT,2380.0
8393,43010,43010A092,403,VAKE - NOORTEM - BUTSEWERVE,2384.0
8394,43010,43010A101,1162,KLEIT-KERN,2385.0
8395,43010,43010A112,643,KLEIT - LIEVE-VROUWDREEF,2385.0
8396,43010,43010A19-,900,GROOT BURKEL - PAPINGLO - DEN DOORN - PRINSEVELD,2385.0
8397,43010,43010A201,581,DONK,2386.0
8398,43010,43010A212,177,DE KROON,2386.0
8399,43010,43010A29-,222,BREZENDE - EIBEY - TAFFELAERS,2386.0
8400,43010,43010A30-,106,STROBRUGGE,2387.0
8401,43010,43010A39-,101,MOERHUIZE,2387.0
8402,43010,43010A402,937,WESTEINDE - BOGAARDE,2379.0
8403,43010,43010A413,707,REESINGE - BRUGSESTEENWEG,2388.0
8404,43010,43010A422,443,BOGAARDE,2379.0
8405,43010,43010A430,1690,AKKERS,2389.0
8406,43010,43010A444,928,BUURTSTRAAT,2389.0
8407,43010,43010B00-,311,MIDDELBURG-CENTRUM,2390.0
8408,43010,43010B09-,311,MIDDELBURG-VERSPREIDE BEWONING,2390.0
8409,43010,43010B11-,30,FORTUIN,2390.0
8410,43010,43010C00-,890,ADEGEM - CENTRUM,2392.0
8411,43010,43010C011,778,OUDE STAATSBAAN,2392.0
8412,43010,43010C022,280,LOSKAAI,2392.0
8413,43010,43010C03-,248,STAATSBAAN,2392.0
8414,43010,43010C040,802,MOERWEGE,2392.0
8415,43010,43010C052,330,TE PRAAT,2392.0
8416,43010,43010C073,95,EELVELDE,2392.0
8417,43010,43010C081,1052,ADEGEM - VERSPR. BEW. - ZUID,2392.0
8418,43010,43010C090,24,CELIEPLAS,2392.0
8419,43010,43010C10-,848,KRUISKEN,2392.0
8420,43010,43010C114,347,VERBRANDEN BOS,2392.0
8421,43010,43010C191,869,KRUIPUIT - VELDEKENS,2392.0
8422,43010,43010ZZZZ,12,NIET TE LOKALISEREN IN EEN SECTOR,
8423,43014,43014A00-,1469,SINT-LAUREINS-CENTRUM,2393.0
8424,43014,43014A08-,226,MOERSHOOFDE,2393.0
8425,43014,43014A09-,1075,SINT-LAUREINS-VERSPR. BEWONING,2393.0
8426,43014,43014A19-,72,CELIEBRUG,2393.0
8427,43014,43014B00-,390,SINT-MARGRIETE - KERN,2394.0
8428,43014,43014B09-,143,SINT-MARGRIETE - POLDER,2394.0
8429,43014,43014B19-,168,KREKENGEBIED,2394.0
8430,43014,43014C002,80,SINT-JAN-IN-EREMO - DORP,2395.0
8431,43014,43014C091,238,SINT-JAN,2395.0
8432,43014,43014C10-,877,BENTILLE,2395.0
8433,43014,43014D00-,394,WATERLAND-OUDEMAN-KERN,2396.0
8434,43014,43014D09-,80,WATERLAND-OUDEMAN-VERSPR. BEW.,2396.0
8435,43014,43014E000,905,WATERVLIET - CENTRUM,2397.0
8436,43014,43014E090,737,BUITEN,2397.0
8437,43014,43014E11-,61,LINDE,2397.0
8438,43014,43014ZZZZ,4,NIET TE LOKALISEREN IN EEN SECTOR,
8439,43018,43018A001,782,ZELZATE - GROTE MARKT,2398.0
8440,43018,43018A012,1924,ZELZATE - CENTRUM,2399.0
8441,43018,43018A020,1217,TUSSEN OUD EN NIEUW KANAAL,2398.0
8442,43018,43018A033,674,HENDEKEN,2400.0
8443,43018,43018A044,2107,BLOEMENBOS,2399.0
8444,43018,43018A052,473,MOLENSTUKKEN,2399.0
8445,43018,43018A073,27,KARNEMELKPOLDER,2400.0
8446,43018,43018A081,330,ZELZATE - VERSPREIDE BEWONING BUITEN INDUSTRIEWEG,2401.0
8447,43018,43018A101,784,SINT-ANTONIUS,2402.0
8448,43018,43018A111,242,KLEIN RUSLAND,2403.0
8449,43018,43018A12-,1127,DE KATTE,2402.0
8450,43018,43018A13-,1132,VOGELZANG,2402.0
8451,43018,43018A142,1817,DEBBAUTSHOEK,2402.0
8452,43018,43018A172,0,INDUSTRIEZONE,2404.0
8453,43018,43018A19-,60,CALLEMANSPUTTE - DENDERDREEF,2402.0
8454,43018,43018A219,295,HEIDE,2406.0
8455,43018,43018A312,124,FORTJE,2400.0
8456,43018,43018ZZZZ,9,NIET TE LOKALISEREN IN EEN SECTOR,
8457,44012,44012A00-,400,DE PINTE-DORP,2435.0
8458,44012,44012A011,4139,DE PINTE-CENTRUM,2435.0
8459,44012,44012A022,519,'T KRUISKE,2435.0
8460,44012,44012A033,1165,BOMMELSHOEK,2436.0
8461,44012,44012A042,2203,LANGEVELD,2435.0
8462,44012,44012A091,510,ROSDAM,2438.0
8463,44012,44012A0AA,256,KANNE,2437.0
8464,44012,44012A0PA,35,ZWARTE GAT,2437.0
8465,44012,44012B00-,585,ZEVERGEM-CENTRUM,2439.0
8466,44012,44012B01-,199,BEER,2439.0
8467,44012,44012B022,316,TOUTEFALS,2440.0
8468,44012,44012B081,505,ZEVERGEM-VERSPREIDE BEWONING,2439.0
8469,44012,44012B09-,21,SCHELDEMEERSEN,2439.0
8470,44012,44012B092,0,SCHELDEMEANDERS,2439.0
8471,44012,44012B093,0,SCHELDEMEANDERS,2439.0
8472,44012,44012B10-,131,KLOSSE,2440.0
8473,44012,44012B28-,6,COUPURE,2439.0
8474,44012,44012ZZZZ,0,NIET TE LOKALISEREN IN EEN SECTOR,
8475,44013,44013A00-,670,DESTELBERGEN-DORP,2441.0
8476,44013,44013A011,1152,BORREMS,2441.0
8477,44013,44013A022,511,RAMEN,2441.0
8478,44013,44013A033,896,HUL,2441.0
8479,44013,44013A042,793,DE DAM - VISSERSHOEK,2442.0
8480,44013,44013A08-,844,ZEVENSTERRE - KOUTER,2441.0
8481,44013,44013A09-,161,BERGENMEERSEN,2441.0
8482,44013,44013A10-,619,HAENHOUT,2442.0
8483,44013,44013A1MA,70,VELDEKEHOEVE,2442.0
8484,44013,44013A1PA,704,HOENDERHOEK,2442.0
8485,44013,44013A201,1064,GALGENBERG,2443.0
8486,44013,44013A212,2508,EENDBEEKEINDE,2443.0
8487,44013,44013B000,2511,HEUSDEN-CENTRUM,2444.0
8488,44013,44013B01-,332,HULLENDRIES,2445.0
8489,44013,44013B020,768,KLAVER,2444.0
8490,44013,44013B031,1674,ZANDBERG,2444.0
8491,44013,44013B042,705,MUIZENDRIES - BEIRENDRIES,2444.0
8492,44013,44013B053,607,GANZENDRIES,2444.0
8493,44013,44013B091,459,HEUSDEN - VERSPREIDE BEWONIG,2445.0
8494,44013,44013B0PN,124,SCHELDEVALLEI,2444.0
8495,44013,44013B112,248,BOMMELS,2445.0
8496,44013,44013B191,371,VEERHOEK,2445.0
8497,44013,44013B20-,177,MELLEHOEK,2445.0
8498,44013,44013B312,578,STAPSTEEN,2446.0
8499,44013,44013B392,134,DE POELEN,2446.0
8500,44013,44013ZZZZ,3,NIET TE LOKALISEREN IN EEN SECTOR,
8501,44019,44019A00-,3018,EVERGEM-CENTRUM,2447.0
8502,44019,44019A010,2029,ELSLO,2447.0
8503,44019,44019A023,1560,VENHAUTE,2447.0
8504,44019,44019A034,1426,MODENNE,2448.0
8505,44019,44019A082,341,MEERBEKE,2448.0
8506,44019,44019A091,1553,RALINGEN,2449.0
8507,44019,44019A10-,568,KERKBRUGGE,2450.0
8508,44019,44019A190,946,LANGERBRUGGE,2450.0
8509,44019,44019A20-,1042,BELZELE,2451.0
8510,44019,44019A29-,1713,KROMVELDE - WESTBEKE,2451.0
8511,44019,44019A300,998,WIPPELGEM-MEEREM,2452.0
8512,44019,44019A390,311,GOEIINGEN - DROOGTE,2452.0
8513,44019,44019A40-,1130,DOORNZELE,2450.0
8514,44019,44019A490,717,DOORNZELEHOEKSKEN,2450.0
8515,44019,44019A51-,299,HULLEKEN,2448.0
8516,44019,44019B001,4083,SLEIDINGE-CENTRUM,2454.0
8517,44019,44019B01-,297,ZWAANTJE,2455.0
8518,44019,44019B02-,199,VOLPENSWEGE,2455.0
8519,44019,44019B032,567,KEIZERSGOED,2454.0
8520,44019,44019B042,1020,LINDE,2454.0
8521,44019,44019B091,1464,SLEIDINGE-VERSPREIDE BEWONING,2455.0
8522,44019,44019C001,1709,ERTVELDE-CENTRUM,2456.0
8523,44019,44019C010,730,TERVENEN,2456.0
8524,44019,44019C020,1512,HOGE AVRIJE,2457.0
8525,44019,44019C032,1536,KOUTER,2456.0
8526,44019,44019C043,1054,KAPOEN,2456.0
8527,44019,44019C08-,80,KALEMANSPUTTE,2458.0
8528,44019,44019C090,1214,WALPRIJE - BOMMELS - VERSPREIDE BEWONING,2456.0
8529,44019,44019C101,1096,RIEME,2457.0
8530,44019,44019C172,2,RIEME - INDUSTRIE,2459.0
8531,44019,44019C200,817,KLUIZEN - CENTRUM,2456.0
8532,44019,44019C21-,0,ZANDEKEN,2460.0
8533,44019,44019C222,662,KLUISBRUG,2456.0
8534,44019,44019C291,91,EENAAMSE,2456.0
8535,44019,44019ZZZZ,7,NIET TE LOKALISEREN IN EEN SECTOR,
8536,44020,44020A00-,1653,GAVERE-KERN,2461.0
8537,44020,44020A012,333,EEKHOUT,2461.0
8538,44020,44020A023,497,PAARDEKOUTER,2461.0
8539,44020,44020A08-,31,GAVERE - SCHELDEMEERSEN,2466.0
8540,44020,44020A091,399,GAVERE-VERSPREIDE BEWONING,2461.0
8541,44020,44020B000,1124,SEMMERZAKE-CENTRUM,2462.0
8542,44020,44020B081,19,SEMMERZAKE - SCHELDEMEERSEN,2462.0
8543,44020,44020B083,0,OUDE SCHELDEMEERSEN,2462.0
8544,44020,44020B090,186,SEMMERZAKE-VERSPREIDE BEWONING,2462.0
8545,44020,44020B11-,261,AALBROEK,2462.0
8546,44020,44020C00-,621,VURSTE-KERN,2463.0
8547,44020,44020C09-,402,VURSTE-VERSPREIDE BEWONING,2463.0
8548,44020,44020D00-,279,BAAIGEM-CENTRUM,2464.0
8549,44020,44020D01-,173,EEDWIJK,2464.0
8550,44020,44020D09-,86,BAAIGEM-VERSPREIDE BEWONING,2464.0
8551,44020,44020D19-,60,HOEKSKEN,2464.0
8552,44020,44020E00-,684,DIKKELVENNE-KERN,2465.0
8553,44020,44020E012,668,ROTSE,2465.0
8554,44020,44020E091,397,DIKKELVENNE-VERSPR. BEWONING,2465.0
8555,44020,44020E0PP,2,ROTSE,2465.0
8556,44020,44020E18-,130,BOECHOUTE,2465.0
8557,44020,44020E19-,403,ELLEVE,2465.0
8558,44020,44020F00-,1182,ASPER-CENTRUM,2466.0
8559,44020,44020F010,711,OVERBEKE,2466.0
8560,44020,44020F091,149,ASPER-VERSPREIDE BEWONING,2466.0
8561,44020,44020F10-,1508,STATION,2466.0
8562,44020,44020F112,418,SINT-JANSWIJK,2466.0
8563,44020,44020F122,517,NIEUWLAND,2466.0
8564,44020,44020F171,114,ASPER -INDUSTRIEGEBIED,2466.0
8565,44020,44020ZZZZ,0,NIET TE LOKALISEREN IN EEN SECTOR,
8566,44021,44021A00-,620,KUIP,2467.0
8567,44021,44021A01-,2856,SINT-JACOBS,2468.0
8568,44021,44021A02-,1286,KOUTER,2469.0
8569,44021,44021A03-,906,PATERSHOL,2470.0
8570,44021,44021A040,2342,BRIEL,2471.0
8571,44021,44021A05-,3189,BEGIJNHOFDRIES,2472.0
8572,44021,44021A10-,2724,SINT-MACHARIUS,2473.0
8573,44021,44021A13-,3262,HEERNIS,2474.0
8574,44021,44021A20-,2285,GENT-CENTRUM-ZUID,2475.0
8575,44021,44021A21-,617,VISSERIJ,2474.0
8576,44021,44021A221,2100,BRUSSELSE POORT,2476.0
8577,44021,44021A23-,2126,ZUIDPARK,2477.0
8578,44021,44021A24-,2872,DIERENTUIN,2477.0
8579,44021,44021A31-,1405,NEDERKOUTER,2479.0
8580,44021,44021A321,2201,SINT-PIETERS,2479.0
8581,44021,44021A33-,2935,HEUVELPOORT,2480.0
8582,44021,44021A342,776,CITADELPARK,2481.0
8583,44021,44021A35-,4807,STATION,2482.0
8584,44021,44021A40-,2771,GANZENDRIES,2483.0
8585,44021,44021A410,1171,PATIJNTJE,2483.0
8586,44021,44021A42-,2196,NEERMEERSEN,2484.0
8587,44021,44021A45-,1064,GROENE VALLEI,2485.0
8588,44021,44021A46-,43,BLAARMEERSEN,2486.0
8589,44021,44021A485,0,SPOORWEG,2483.0
8590,44021,44021A492,709,DRONGENSE MEERSEN,2487.0
8591,44021,44021A50-,4569,DRONGENSTEENWEG,2488.0
8592,44021,44021A51-,1246,MALEM,2489.0
8593,44021,44021A521,5203,BRUGSE POORT,2490.0
8594,44021,44021A531,3935,ROOIGEM,2491.0
8595,44021,44021A542,2805,GROENDREEF,2491.0
8596,44021,44021A60-,1467,VOORMUIDE,2492.0
8597,44021,44021A62-,2881,HAM,2493.0
8598,44021,44021A63-,4599,TOLHUIS,2494.0
8599,44021,44021A64-,1597,BLAISANTVEST,2495.0
8600,44021,44021A711,2838,EKKERGEM,2485.0
8601,44021,44021A722,2573,BIJLOKE,2496.0
8602,44021,44021A731,3242,GALGENBERG,2497.0
8603,44021,44021A742,1548,PEKELHARING,2496.0
8604,44021,44021A801,4363,WONDELGEMSTRAAT,2498.0
8605,44021,44021A812,1207,RABOT,2498.0
8606,44021,44021A873,916,RABOT STATION,2499.0
8607,44021,44021B12-,184,OVER DE MEERSSTRAAT,2500.0
8608,44021,44021B301,2651,SINT-PIETERS - AALST,2501.0
8609,44021,44021B312,716,DE SMET - DE NAEYER,2501.0
8610,44021,44021B321,2018,KAUWPLEIN,2502.0
8611,44021,44021B331,998,DE STERRE,2503.0
8612,44021,44021B342,8,REKENCENTRUM,2503.0
8613,44021,44021B354,1442,AAIGEM,2500.0
8614,44021,44021B411,1418,OTTERGEMSE DRIES,2504.0
8615,44021,44021B422,112,AKADEMISCH ZIEKENHUIS,2505.0
8616,44021,44021B433,2511,STEENAKKER,2506.0
8617,44021,44021B443,3164,NIEUW GENT,2503.0
8618,44021,44021B452,262,SINT-ALOIS,2507.0
8619,44021,44021B472,77,GROOTHANDELSMARKT,2508.0
8620,44021,44021C710,947,AFRIKALAAN,2509.0
8621,44021,44021C72-,1176,MUIDEBRUG,2509.0
8622,44021,44021C772,0,VORMINGSSTATION OOST,2509.0
8623,44021,44021C800,2706,MUIDE,2510.0
8624,44021,44021C811,1471,MEULESTEDE,2510.0
8625,44021,44021C832,2,PORT ARTHUR,2511.0
8626,44021,44021C870,9,DARSEN,2513.0
8627,44021,44021D001,3058,OOSTAKKER CENTRUM,2515.0
8628,44021,44021D012,1337,WITTEWALLE,2516.0
8629,44021,44021D023,2123,MAGER GOED,2516.0
8630,44021,44021D032,748,WALPUT,2515.0
